player_id,player_name,player_nickname,jersey_number,country,cards,positions,match_id
5503,Lionel Andrés Messi Cuccittini,Lionel Messi,10,Argentina,[],[],3939986
5507,Nicolás Alejandro Tagliafico,Nicolás Tagliafico,3,Argentina,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939986
6312,Franco Armani,,1,Argentina,[],[],3939986
6694,Gerónimo Rulli,Gero Rulli,12,Argentina,[],[],3939986
6909,Damián Emiliano Martínez,Emiliano Martínez,23,Argentina,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939986
7161,Germán Alejandro Pezzella,Germán Pezzella,6,Argentina,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '81:58', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939986
7797,Rodrigo Javier De Paul,Rodrigo De Paul,7,Argentina,[],[],3939986
11456,Lautaro Javier Martínez,Lautaro Martínez,22,Argentina,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '52:04', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 23, 'position': 'Center Forward', 'from': '53:19', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Player On', 'end_reason': 'Final Whistle'}]",3939986
16308,Leandro Daniel Paredes,Leandro Paredes,5,Argentina,"[{'time': '66:58', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '00:00', 'to': '77:13', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939986
19597,Marcos Javier Acuña,Marcos Acuña,8,Argentina,[],[],3939986
20572,Cristian Gabriel Romero,Cristian Romero,13,Argentina,[],[],3939986
20687,Nicolás Iván González,Nicolás González,15,Argentina,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '64:56', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939986
26404,Guido Rodríguez,,18,Argentina,[],"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '77:13', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939986
27768,Lisandro Martínez,,25,Argentina,[],[],3939986
27886,Alexis Mac Allister,Alexis MacAllister,20,Argentina,[],[],3939986
28263,Gonzalo Ariel Montiel,Gonzalo Montiel,4,Argentina,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939986
28268,Exequiel Alejandro Palacios,Exequiel Palacios,14,Argentina,[],"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '00:00', 'to': '25:56', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '25:56', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
28728,Lucas Martínez Quarta,Lucas Martínez,2,Argentina,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '81:58', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939986
29201,Nahuel Molina Lucero,Nahuel Molina,26,Argentina,[],[],3939986
29560,Julián Álvarez,,9,Argentina,[],[],3939986
38718,Enzo Fernandez,,24,Argentina,[],"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '65:49', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939986
52129,Alejandro Garnacho Ferreyra,Alejandro Garnacho,17,Argentina,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '64:56', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939986
148397,Valentin Carboni,,21,Argentina,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '76:11', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939986
3632,André Martín Carrillo Díaz,André Carrillo,18,Peru,[],[],3939986
5519,Christian Alberto Cueva Bravo,Christian Cueva,10,Peru,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '77:01', 'to': '77:14', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '77:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
5521,Luis Jan Piers Advíncula Castrillón,Luis Advíncula,17,Peru,[],[],3939986
5525,Édison Michael Flores Peralta,Edison Flores,20,Peru,"[{'time': '52:39', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 18, 'position': 'Right Attacking Midfield', 'from': '00:00', 'to': '20:39', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '20:39', 'to': '45:06', 'from_period': 1, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '45:06', 'to': '55:34', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3939986
5528,Pedro David Gallese Quiróz,Pedro Gallese,1,Peru,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939986
5535,José Paolo Guerrero Gonzáles,Paolo Guerrero,9,Peru,"[{'time': '27:42', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '55:23', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939986
5738,Anderson Santamaría Bardales,Anderson Santamaría,4,Peru,[],[],3939986
6313,Wilder José Cartagena Mendoza,Wilder Cartagena,16,Peru,"[{'time': '35:10', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 1}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '20:39', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '20:39', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3939986
7143,Gianluca Lapadula Vargas,,14,Peru,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '55:23', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939986
10836,Sergio Fernando Peña Flores,Sergio Peña,8,Peru,"[{'time': '93:10', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '20:39', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 13, 'position': 'Right Center Midfield', 'from': '20:39', 'to': '77:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '77:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
13435,Andy Jorman Polo Andrade,Andy Polo,7,Peru,[],[],3939986
15481,Alexander Martín Marquinho Callens Asín,Alexander Callens,22,Peru,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': '77:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 6, 'position': 'Left Back', 'from': '77:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
23749,Marcos Johan López Lanfranco,Marcos López,6,Peru,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': '77:01', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939986
28669,Luis Alfonso Abram Ugarelli,Luis Abram,2,Peru,[],[],3939986
35009,Aldo Sebastián Corzo Chávez,Aldo Corzo,3,Peru,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939986
35017,Carlos Alberto Cáceda Oyaguez,,12,Peru,[],[],3939986
35205,Jesús Abdallah Castillo Molina,Jesús Castillo,13,Peru,[],"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '45:00', 'to': '77:14', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '77:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
36359,Carlos Augusto Zambrano Ochandarte,Carlos Zambrano,5,Peru,"[{'time': '87:17', 'card_type': 'Yellow Card', 'reason': 'Bad Behaviour', 'period': 2}]","[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': '77:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 5, 'position': 'Left Center Back', 'from': '77:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
37700,José Daniel Rivera Martínez,José Rivera,24,Peru,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '55:34', 'to': '77:14', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 12, 'position': 'Right Midfield', 'from': '77:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
41342,Joao Alberto Grimaldo Ubidia,Joao Grimaldo,25,Peru,[],[],3939986
45377,Franco Zanelatto Téllez,Franco Zanelatto,26,Peru,[],"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '62:40', 'to': '77:14', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Tactical Shift'}, {'position_id': 16, 'position': 'Left Midfield', 'from': '77:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
46083,Diego Alonso Romero Cachay,Diego Romero,21,Peru,[],[],3939986
101509,Piero Aldair Quispe Córdova,Piero Quispe,23,Peru,[],[],3939986
111560,Brayan Roberto Reyna Casaverde,Bryan Reyna,11,Peru,[],"[{'position_id': 20, 'position': 'Left Attacking Midfield', 'from': '00:00', 'to': '20:39', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '20:39', 'to': '45:06', 'from_period': 1, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 15, 'position': 'Left Center Midfield', 'from': '45:06', 'to': '62:40', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3939986
130731,Oliver Sonne,,19,Peru,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': '77:14', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 2, 'position': 'Right Back', 'from': '77:14', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939986
5246,Luis Alberto Suárez Díaz,Luis Suárez,9,Uruguay,[],[],3939973
5247,Nahitan Michel Nández Acosta,Nahitan Nández,8,Uruguay,[],"[{'position_id': 2, 'position': 'Right Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
5258,Giorgian Daniel De Arrascaeta Benedetti,Giorgian De Arrascaeta,10,Uruguay,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '00:00', 'to': '59:50', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939973
5259,José María Giménez de Vargas,José Giménez,2,Uruguay,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '45:00', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939973
5260,Rodrigo Bentancur Colmán,Rodrigo Bentancur,6,Uruguay,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '84:31', 'to': '84:31', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '84:31', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939973
5264,Guillermo Varela Olivera,Guillermo Varela,13,Uruguay,[],[],3939973
6773,Federico Santiago Valverde Dipetta,Federico Valverde,15,Uruguay,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '84:31', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939973
7104,Mathías Olivera Miramontes,Mathías Olivera,16,Uruguay,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': '59:48', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939973
24730,Lucas René Olaza Catrofe,Lucas Olaza,24,Uruguay,[],[],3939973
28729,Diego Nicolás De La Cruz Arcosa,Nicolás De La Cruz,7,Uruguay,[],"[{'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '59:50', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939973
30736,Paul Brian Rodríguez Bravo,Brian Rodríguez,18,Uruguay,[],[],3939973
32478,Darwin Gabriel Núñez Ribeiro,Darwin Núñez,19,Uruguay,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
32480,Ronald Federico Araújo da Silva,Ronald Araújo,4,Uruguay,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': '26:42', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 3, 'position': 'Right Center Back', 'from': '26:58', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Substitution - Off (Tactical)'}]",3939973
34476,Matías Nicolás Viña Susperreguy,Matías Viña,17,Uruguay,[],"[{'position_id': 6, 'position': 'Left Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
35492,Maximiliano Javier Araújo Vilches,Maximiliano Araújo,20,Uruguay,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
35690,Sebastián Enzo Cáceres Ramos,Sebastián Cáceres,3,Uruguay,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '59:48', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939973
36288,Facundo Pellistri Rebollo,Facundo Pellistri,11,Uruguay,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
36659,Manuel Ugarte Ribeiro,Manuel Ugarte,5,Uruguay,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '84:31', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '84:31', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939973
36666,Agustín Canobbio Graviz,Agustín Canobbio,14,Uruguay,[],[],3939973
36697,Brian Alexis Ocampo Ferreira,Brian Ocampo,26,Uruguay,[],[],3939973
36706,Cristian Gonzalo Olivera Ibarra,Cristian Olivera,25,Uruguay,[],[],3939973
36710,Sergio Rochet Álvarez,Sergio Rochet,1,Uruguay,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
36713,Emiliano Martínez Toranza,Emiliano Martínez,21,Uruguay,[],[],3939973
51942,Santiago Andrés Mele Castanero,Santiago Mele,23,Uruguay,[],[],3939973
57128,Franco Israel Wibmer,,12,Uruguay,[],[],3939973
85625,Nicolás Marichal Pérez,,22,Uruguay,[],[],3939973
5628,José Luis Rodríguez Francis,José Rodríguez,7,Panama,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '00:00', 'to': '79:44', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 17, 'position': 'Right Wing', 'from': '82:58', 'to': '83:16', 'from_period': 2, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Substitution - Off (Injury)'}]",3939973
5634,Erick Javier Davis Grajales,Erick Davis,15,Panama,[],"[{'position_id': 8, 'position': 'Left Wing Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
5637,Edgar Yoel Bárcenas Herrera,Édgar Yoel Bárcenas,10,Panama,[],"[{'position_id': 21, 'position': 'Left Wing', 'from': '00:00', 'to': '84:32', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 17, 'position': 'Right Wing', 'from': '84:32', 'to': '88:29', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3939973
5641,Michael Amir Murillo Bermudez,Michael Murillo,23,Panama,[],"[{'position_id': 7, 'position': 'Right Wing Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
5644,Ismael Díaz De León,Ismael Díaz,11,Panama,[],[],3939973
16637,Christian Jesús Martinez,Christian Martínez,6,Panama,[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '00:00', 'to': '26:33', 'from_period': 1, 'to_period': 1, 'start_reason': 'Starting XI', 'end_reason': 'Player Off'}, {'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '27:00', 'to': '64:15', 'from_period': 1, 'to_period': 2, 'start_reason': 'Player On', 'end_reason': 'Substitution - Off (Tactical)'}]",3939973
22256,Roderick Alonso Miller Molina,Roderick Miller,25,Panama,[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
34148,Carlos Miguel Harvey Cesneros,Carlos Harvey,16,Panama,[],[],3939973
35432,Abdiel Armando Ayarza Cocanegra,Abdiel Ayarza,5,Panama,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '87:53', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939973
36705,Luis Ricardo Mejía Cajar,Luis Mejía,1,Panama,[],[],3939973
44305,César Rodolfo Blackman Camarena,César Blackman,2,Panama,[],[],3939973
47345,Adalberto Eliécer Carrasquilla Alcázar,Adalberto Carrasquilla,8,Panama,[],"[{'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '00:00', 'to': '87:53', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939973
50971,Eduardo Antonio Guerrero Lozcano,,9,Panama,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '83:04', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939973
91089,José Fajardo Nelson,,17,Panama,[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '83:04', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3939973
104179,Orlando Mosquera,,22,Panama,[],"[{'position_id': 1, 'position': 'Goalkeeper', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
104181,César Augusto Yanis Velasco,,21,Panama,[],[],3939973
113279,Freddy Elías Góndola Smith,,13,Panama,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '83:16', 'to': '84:32', 'from_period': 2, 'to_period': 2, 'start_reason': 'Substitution - On (Injury)', 'end_reason': 'Tactical Shift'}, {'position_id': 21, 'position': 'Left Wing', 'from': '84:32', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3939973
223971,José Ángel Córdoba Chambers,,3,Panama,[],"[{'position_id': 4, 'position': 'Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
224737,César Jair Samudio Murillo,,12,Panama,[],[],3939973
260203,Eduardo Antonio Anderson Gómez,,4,Panama,[],[],3939973
260212,Edgardo Isaac Fariña Wynter,,24,Panama,[],"[{'position_id': 3, 'position': 'Right Center Back', 'from': '00:00', 'to': None, 'from_period': 1, 'to_period': None, 'start_reason': 'Starting XI', 'end_reason': 'Final Whistle'}]",3939973
334178,Omar Javier Valencia Arauz,,18,Panama,[],[],3939973
363986,Jovani Francisco Welch Lopez,Jovani Welch,14,Panama,"[{'time': '67:25', 'card_type': 'Yellow Card', 'reason': 'Foul Committed', 'period': 2}]","[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '64:15', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939973
383095,Kahiser Lenis Navarro,Kahiser Lenis,26,Panama,[],"[{'position_id': 17, 'position': 'Right Wing', 'from': '88:29', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3939973
391707,Iván Alejandro Anderson Hernández,,19,Panama,[],[],3939973
4041,José Salomón Rondón Giménez,Salomón Rondón,23,Venezuela (Bolivarian Republic),[],"[{'position_id': 23, 'position': 'Center Forward', 'from': '00:00', 'to': '59:08', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 22, 'position': 'Right Center Forward', 'from': '59:08', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942229
7475,Tomás Eduardo Rincón Hernández,Tomás Rincón,8,Venezuela (Bolivarian Republic),[],"[{'position_id': 9, 'position': 'Right Defensive Midfield', 'from': '90:57', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3942229
10337,Yordan Hernando Osorio Paredes,Yordan Osorio,3,Venezuela (Bolivarian Republic),[],"[{'position_id': 5, 'position': 'Left Center Back', 'from': '00:00', 'to': '91:05', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Substitution - Off (Tactical)'}]",3942229
11162,Jhonder Leonel Cádiz Fernández,Jhonder Cádiz,9,Venezuela (Bolivarian Republic),[],"[{'position_id': 24, 'position': 'Left Center Forward', 'from': '59:08', 'to': '59:08', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - On (Tactical)'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '59:08', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3942229
13025,Jefferson David Savarino Quintero,Jefferson Savarino,7,Venezuela (Bolivarian Republic),[],"[{'position_id': 12, 'position': 'Right Midfield', 'from': '83:06', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Substitution - On (Tactical)', 'end_reason': 'Final Whistle'}]",3942229
13493,Cristian Sleiker Cásseres Yepes,Cristian Cásseres Jr.,18,Venezuela (Bolivarian Republic),[],"[{'position_id': 10, 'position': 'Center Defensive Midfield', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '45:00', 'to': '59:08', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Substitution - Off (Tactical)'}]",3942229
16249,Yangel Clemente Herrera Ravelo,Yangel Herrera,6,Venezuela (Bolivarian Republic),[],"[{'position_id': 15, 'position': 'Left Center Midfield', 'from': '00:00', 'to': '45:00', 'from_period': 1, 'to_period': 2, 'start_reason': 'Starting XI', 'end_reason': 'Tactical Shift'}, {'position_id': 19, 'position': 'Center Attacking Midfield', 'from': '45:00', 'to': '59:08', 'from_period': 2, 'to_period': 2, 'start_reason': 'Tactical Shift', 'end_reason': 'Tactical Shift'}, {'position_id': 11, 'position': 'Left Defensive Midfield', 'from': '59:08', 'to': None, 'from_period': 2, 'to_period': None, 'start_reason': 'Tactical Shift', 'end_reason': 'Final Whistle'}]",3942229
23205,José David Contreras Verna,José Contreras,12,Venezuela (Bolivarian Republic),[],[],3942229
24168,Alexander David González Sibulo,Alexander González,21,Venezuela (Bolivarian Republic),[],[],3942229
